Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Total,Date,Time,Payment,gross margin percentage,gross income,Rating
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages, $87.48 ,6, $551.12 ,1-2-2019,18:43,Ewallet,4.7%, $26.24 ,5.1
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle, $30.68 ,3, $96.64 ,1-22-2019,11:00,Ewallet,4.7%, $4.60 ,9.1
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty, $75.88 ,1, $79.67 ,3-1-2019,10:30,Credit card,4.7%, $3.79 ,7.1
173-50-1108,B,Mandalay,Member,Female,Sports and travel, $20.18 ,4, $84.76 ,2-13-2019,12:14,Credit card,4.7%, $4.04 ,5
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories, $18.77 ,6, $118.25 ,1-28-2019,16:43,Credit card,4.7%, $5.63 ,5.5
841-18-8232,B,Mandalay,Normal,Female,Food and beverages, $71.20 ,1, $74.76 ,5-1-2019,20:40,Credit card,4.7%, $3.56 ,9.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle, $38.81 ,4, $163.00 ,3-19-2019,13:40,Ewallet,4.7%, $7.76 ,4.9
647-50-1224,A,Yangon,Normal,Female,Fashion accessories, $29.42 ,10, $308.91 ,12-1-2019,16:23,Ewallet,4.7%, $14.71 ,8.9
541-48-8554,A,Yangon,Normal,Male,Sports and travel, $60.95 ,9, $575.98 ,7-1-2019,12:08,Credit card,4.7%, $27.43 ,6
539-21-7227,B,Mandalay,Normal,Female,Sports and travel, $51.54 ,5, $270.59 ,1-26-2019,17:45,Cash,4.7%, $12.89 ,4.2
213-32-1216,A,Yangon,Normal,Female,Electronic accessories, $66.06 ,6, $416.18 ,1-23-2019,10:28,Cash,4.7%, $19.82 ,7.3
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories, $57.27 ,3, $180.40 ,9-2-2019,20:31,Ewallet,4.7%, $8.59 ,6.5
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories, $54.31 ,9, $513.23 ,2-22-2019,10:49,Cash,4.7%, $24.44 ,8.9
210-57-1719,B,Mandalay,Normal,Female,Health and beauty, $58.24 ,9, $550.37 ,5-2-2019,12:34,Cash,4.7%, $26.21 ,9.7
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories, $22.21 ,6, $139.92 ,7-3-2019,10:23,Credit card,4.7%, $6.66 ,8.6
134-75-2619,A,Yangon,Member,Male,Electronic accessories, $19.32 ,7, $142.00 ,3-25-2019,18:51,Cash,4.7%, $6.76 ,6.9
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle, $37.48 ,3, $118.06 ,1-20-2019,13:45,Credit card,4.7%, $5.62 ,7.7
198-66-9832,B,Mandalay,Member,Female,Fashion accessories, $72.04 ,2, $151.28 ,4-2-2019,19:38,Cash,4.7%, $7.20 ,9.5
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages, $98.52 ,10," $1,034.46 ",1-30-2019,20:23,Ewallet,4.7%, $49.26 ,4.5
712-39-0363,A,Yangon,Member,Male,Food and beverages, $41.66 ,6, $262.46 ,2-1-2019,15:24,Ewallet,4.7%, $12.50 ,5.6
218-59-9410,A,Yangon,Member,Female,Home and lifestyle, $72.42 ,3, $228.12 ,3-29-2019,16:54,Ewallet,4.7%, $10.86 ,8.2
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories, $21.58 ,9, $203.93 ,3-14-2019,12:32,Cash,4.7%, $9.71 ,7.3
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages, $89.20 ,10, $936.60 ,11-2-2019,15:42,Credit card,4.7%, $44.60 ,4.4
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories, $42.42 ,8, $356.33 ,1-30-2019,13:58,Ewallet,4.7%, $16.97 ,5.7
760-90-2357,A,Yangon,Member,Male,Electronic accessories, $74.51 ,6, $469.41 ,3-20-2019,15:08,Ewallet,4.7%, $22.35 ,5
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories, $99.25 ,2, $208.43 ,3-20-2019,13:02,Cash,4.7%, $9.93 ,9
698-98-5964,A,Yangon,Normal,Female,Food and beverages, $81.21 ,10, $852.71 ,1-17-2019,13:01,Credit card,4.7%, $40.61 ,6.3
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel, $49.33 ,10, $517.97 ,3-2-2019,16:40,Credit card,4.7%, $24.67 ,9.4
651-88-7328,A,Yangon,Normal,Female,Fashion accessories, $65.74 ,9, $621.24 ,1-1-2019,13:55,Cash,4.7%, $29.58 ,7.7
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories, $79.86 ,7, $586.97 ,10-1-2019,10:33,Credit card,4.7%, $27.95 ,5.5
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel, $73.98 ,7, $543.75 ,2-3-2019,16:42,Ewallet,4.7%, $25.89 ,4.1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle, $82.04 ,5, $430.71 ,2-25-2019,17:16,Credit card,4.7%, $20.51 ,7.6
343-61-3544,B,Mandalay,Member,Male,Sports and travel, $26.67 ,10, $280.04 ,1-29-2019,11:48,Cash,4.7%, $13.34 ,8.6
239-48-4278,A,Yangon,Member,Male,Food and beverages, $10.13 ,7, $74.46 ,10-3-2019,19:35,Ewallet,4.7%, $3.55 ,8.3
355-34-6244,B,Mandalay,Normal,Male,Food and beverages, $72.39 ,2, $152.02 ,1-13-2019,19:55,Credit card,4.7%, $7.24 ,8.1
550-84-8664,A,Yangon,Normal,Male,Sports and travel, $85.91 ,5, $451.03 ,3-22-2019,14:33,Credit card,4.7%, $21.48 ,8.6
339-96-8318,B,Mandalay,Member,Male,Fashion accessories, $81.31 ,7, $597.63 ,1-3-2019,19:49,Ewallet,4.7%, $28.46 ,6.3
458-61-0011,B,Mandalay,Normal,Male,Food and beverages, $60.30 ,4, $253.26 ,2-20-2019,18:43,Cash,4.7%, $12.06 ,5.8
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages, $31.77 ,4, $133.43 ,1-14-2019,14:43,Ewallet,4.7%, $6.35 ,6.2
797-88-0493,A,Yangon,Normal,Female,Health and beauty, $64.27 ,4, $269.93 ,3-26-2019,13:54,Cash,4.7%, $12.85 ,7.7
207-73-1363,B,Mandalay,Normal,Male,Health and beauty, $69.51 ,2, $145.97 ,1-3-2019,12:15,Ewallet,4.7%, $6.95 ,8.1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages, $27.22 ,3, $85.74 ,7-1-2019,12:37,Cash,4.7%, $4.08 ,7.3
443-82-0585,A,Yangon,Member,Female,Health and beauty, $77.68 ,4, $326.26 ,1-2-2019,19:54,Cash,4.7%, $15.54 ,8.4
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories, $92.98 ,2, $195.26 ,2-13-2019,15:06,Credit card,4.7%, $9.30 ,8
359-90-3665,B,Mandalay,Member,Female,Fashion accessories, $18.08 ,4, $75.94 ,1-14-2019,18:03,Credit card,4.7%, $3.62 ,9.5
375-72-3056,B,Mandalay,Normal,Male,Sports and travel, $63.06 ,3, $198.64 ,1-19-2019,15:58,Ewallet,4.7%, $9.46 ,7
127-47-6963,A,Yangon,Normal,Male,Health and beauty, $51.71 ,4, $217.18 ,9-3-2019,13:53,Credit card,4.7%, $10.34 ,9.8
278-86-2735,A,Yangon,Normal,Female,Food and beverages, $52.34 ,3, $164.87 ,3-27-2019,14:03,Cash,4.7%, $7.85 ,9.2
695-28-6250,A,Yangon,Normal,Female,Sports and travel, $43.06 ,5, $226.07 ,4-2-2019,16:38,Ewallet,4.7%, $10.77 ,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories, $59.61 ,10, $625.91 ,3-14-2019,11:07,Cash,4.7%, $29.81 ,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty, $14.62 ,5, $76.76 ,4-3-2019,12:23,Cash,4.7%, $3.66 ,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty, $46.53 ,6, $293.14 ,3-3-2019,10:54,Credit card,4.7%, $13.96 ,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle, $24.24 ,7, $178.16 ,1-27-2019,17:38,Ewallet,4.7%, $8.48 ,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel, $45.58 ,1, $47.86 ,7-2-2019,14:13,Cash,4.7%, $2.28 ,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel, $75.20 ,3, $236.88 ,5-2-2019,11:51,Ewallet,4.7%, $11.28 ,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel, $96.80 ,3, $304.92 ,3-15-2019,13:05,Cash,4.7%, $14.52 ,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty, $14.82 ,3, $46.68 ,1-3-2019,11:30,Credit card,4.7%, $2.22 ,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages, $52.20 ,3, $164.43 ,2-15-2019,13:30,Credit card,4.7%, $7.83 ,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel, $46.66 ,9, $440.94 ,2-17-2019,19:11,Ewallet,4.7%, $21.00 ,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories, $36.85 ,5, $193.46 ,1-26-2019,18:53,Cash,4.7%, $9.21 ,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle, $70.32 ,2, $147.67 ,3-24-2019,14:22,Ewallet,4.7%, $7.03 ,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories, $83.08 ,1, $87.23 ,1-23-2019,17:16,Ewallet,4.7%, $4.15 ,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories, $64.99 ,1, $68.24 ,1-26-2019,10:06,Credit card,4.7%, $3.25 ,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages, $77.56 ,10, $814.38 ,3-14-2019,20:35,Ewallet,4.7%, $38.78 ,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel, $54.51 ,6, $343.41 ,3-17-2019,13:54,Ewallet,4.7%, $16.35 ,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories, $51.89 ,7, $381.39 ,8-1-2019,20:08,Cash,4.7%, $18.16 ,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle, $31.75 ,4, $133.35 ,8-2-2019,15:26,Cash,4.7%, $6.35 ,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories, $53.65 ,7, $394.33 ,10-2-2019,12:56,Ewallet,4.7%, $18.78 ,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages, $49.79 ,4, $209.12 ,3-28-2019,19:16,Credit card,4.7%, $9.96 ,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories, $30.61 ,1, $32.14 ,1-23-2019,12:20,Ewallet,4.7%, $1.53 ,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages, $57.89 ,2, $121.57 ,1-17-2019,10:37,Ewallet,4.7%, $5.79 ,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories, $28.96 ,1, $30.41 ,7-2-2019,10:18,Credit card,4.7%, $1.45 ,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages, $98.97 ,9, $935.27 ,9-3-2019,11:23,Cash,4.7%, $44.54 ,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories, $93.22 ,3, $293.64 ,1-24-2019,11:45,Cash,4.7%, $13.98 ,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel, $80.93 ,1, $84.98 ,1-19-2019,16:08,Credit card,4.7%, $4.05 ,9
443-59-0061,A,Yangon,Member,Male,Food and beverages, $67.45 ,10, $708.23 ,3-2-2019,11:25,Ewallet,4.7%, $33.73 ,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel, $38.72 ,9, $365.90 ,3-20-2019,12:24,Ewallet,4.7%, $17.42 ,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel, $72.60 ,6, $457.38 ,1-13-2019,19:51,Cash,4.7%, $21.78 ,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories, $87.91 ,5, $461.53 ,3-14-2019,18:10,Ewallet,4.7%, $21.98 ,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages, $98.53 ,6, $620.74 ,1-23-2019,11:22,Credit card,4.7%, $29.56 ,4
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories, $43.46 ,6, $273.80 ,7-2-2019,17:55,Ewallet,4.7%, $13.04 ,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages, $71.68 ,3, $225.79 ,3-28-2019,15:30,Credit card,4.7%, $10.75 ,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages, $91.61 ,1, $96.19 ,3-20-2019,19:44,Cash,4.7%, $4.58 ,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle, $94.59 ,7, $695.24 ,1-17-2019,15:27,Credit card,4.7%, $33.11 ,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories, $83.25 ,10, $874.13 ,12-1-2019,11:25,Credit card,4.7%, $41.63 ,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories, $91.35 ,1, $95.92 ,2-16-2019,15:42,Cash,4.7%, $4.57 ,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages, $78.88 ,2, $165.65 ,1-26-2019,16:04,Cash,4.7%, $7.89 ,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel, $60.87 ,2, $127.83 ,9-3-2019,12:37,Ewallet,4.7%, $6.09 ,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty, $82.58 ,10, $867.09 ,3-14-2019,14:41,Cash,4.7%, $41.29 ,5
856-66-2701,A,Yangon,Member,Male,Home and lifestyle, $53.30 ,3, $167.90 ,1-25-2019,14:19,Ewallet,4.7%, $8.00 ,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories, $12.09 ,1, $12.69 ,1-26-2019,18:19,Credit card,4.7%, $0.60 ,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel, $64.19 ,10, $674.00 ,1-19-2019,14:08,Credit card,4.7%, $32.10 ,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories, $78.31 ,3, $246.68 ,5-3-2019,16:38,Ewallet,4.7%, $11.75 ,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages, $83.77 ,2, $175.92 ,1-15-2019,10:54,Credit card,4.7%, $8.38 ,7
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle, $99.70 ,3, $314.06 ,3-18-2019,11:29,Ewallet,4.7%, $14.96 ,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages, $79.91 ,3, $251.72 ,3-20-2019,19:28,Credit card,4.7%, $11.99 ,5
188-55-0967,B,Mandalay,Member,Male,Health and beauty, $66.47 ,10, $697.94 ,1-15-2019,15:01,Credit card,4.7%, $33.24 ,5
610-46-4100,A,Yangon,Normal,Male,Health and beauty, $28.95 ,7, $212.78 ,3-3-2019,20:31,Credit card,4.7%, $10.13 ,6
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories, $46.20 ,1, $48.51 ,3-19-2019,12:16,Cash,4.7%, $2.31 ,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages, $17.63 ,5, $92.56 ,8-3-2019,15:27,Cash,4.7%, $4.41 ,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories, $52.42 ,3, $165.12 ,2-27-2019,17:36,Ewallet,4.7%, $7.86 ,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages, $98.79 ,3, $311.19 ,2-23-2019,20:00,Ewallet,4.7%, $14.82 ,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories, $88.55 ,8, $743.82 ,3-19-2019,15:29,Ewallet,4.7%, $35.42 ,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories, $55.67 ,2, $116.91 ,3-27-2019,15:08,Ewallet,4.7%, $5.57 ,6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages, $72.52 ,8, $609.17 ,3-30-2019,19:26,Credit card,4.7%, $29.01 ,4
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories, $12.05 ,5, $63.26 ,2-16-2019,15:53,Ewallet,4.7%, $3.01 ,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle, $19.36 ,9, $182.95 ,1-18-2019,18:43,Ewallet,4.7%, $8.71 ,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty, $70.21 ,6, $442.32 ,3-30-2019,14:58,Cash,4.7%, $21.06 ,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories, $33.63 ,1, $35.31 ,3-20-2019,19:55,Cash,4.7%, $1.68 ,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel, $15.49 ,2, $32.53 ,1-16-2019,15:10,Cash,4.7%, $1.55 ,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories, $24.74 ,10, $259.77 ,2-24-2019,16:44,Cash,4.7%, $12.37 ,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories, $75.66 ,5, $397.22 ,1-15-2019,18:22,Ewallet,4.7%, $18.92 ,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty, $55.81 ,6, $351.60 ,1-22-2019,11:52,Cash,4.7%, $16.74 ,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle, $72.78 ,10, $764.19 ,3-2-2019,17:24,Cash,4.7%, $36.39 ,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel, $37.32 ,9, $352.67 ,6-3-2019,15:31,Ewallet,4.7%, $16.79 ,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories, $60.18 ,4, $252.76 ,2-16-2019,18:04,Credit card,4.7%, $12.04 ,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories, $15.69 ,3, $49.42 ,3-14-2019,14:13,Credit card,4.7%, $2.35 ,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories, $99.69 ,1, $104.67 ,2-27-2019,10:23,Credit card,4.7%, $4.98 ,8
562-12-5430,A,Yangon,Member,Female,Fashion accessories, $88.15 ,3, $277.67 ,1-18-2019,10:11,Ewallet,4.7%, $13.22 ,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel, $27.93 ,5, $146.63 ,1-29-2019,15:48,Cash,4.7%, $6.98 ,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories, $55.45 ,1, $58.22 ,2-26-2019,17:46,Credit card,4.7%, $2.77 ,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel, $42.97 ,3, $135.36 ,3-2-2019,11:46,Cash,4.7%, $6.45 ,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel, $17.14 ,7, $125.98 ,1-16-2019,12:07,Credit card,4.7%, $6.00 ,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories, $58.75 ,6, $370.13 ,3-24-2019,18:14,Credit card,4.7%, $17.63 ,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages, $87.10 ,10, $914.55 ,12-2-2019,14:45,Credit card,4.7%, $43.55 ,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel, $98.80 ,2, $207.48 ,2-21-2019,11:39,Cash,4.7%, $9.88 ,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories, $48.63 ,4, $204.25 ,4-2-2019,15:44,Ewallet,4.7%, $9.73 ,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages, $57.74 ,3, $181.88 ,2-20-2019,13:06,Ewallet,4.7%, $8.66 ,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty, $17.97 ,4, $75.47 ,2-23-2019,20:43,Ewallet,4.7%, $3.59 ,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty, $47.71 ,6, $300.57 ,2-16-2019,14:19,Ewallet,4.7%, $14.31 ,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel, $40.62 ,2, $85.30 ,1-17-2019,10:01,Credit card,4.7%, $4.06 ,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories, $56.04 ,10, $588.42 ,1-14-2019,19:30,Ewallet,4.7%, $28.02 ,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages, $93.40 ,2, $196.14 ,3-30-2019,16:34,Cash,4.7%, $9.34 ,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty, $73.41 ,3, $231.24 ,2-3-2019,13:10,Ewallet,4.7%, $11.01 ,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty, $33.64 ,8, $282.58 ,2-15-2019,17:10,Credit card,4.7%, $13.46 ,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories, $45.48 ,10, $477.54 ,1-3-2019,10:22,Credit card,4.7%, $22.74 ,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories, $83.77 ,2, $175.92 ,2-24-2019,19:57,Cash,4.7%, $8.38 ,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel, $64.08 ,7, $470.99 ,2-19-2019,19:29,Credit card,4.7%, $22.43 ,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages, $73.47 ,4, $308.57 ,2-23-2019,18:30,Cash,4.7%, $14.69 ,6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty, $58.95 ,10, $618.98 ,7-2-2019,14:27,Ewallet,4.7%, $29.48 ,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages, $48.50 ,6, $305.55 ,11-1-2019,13:57,Ewallet,4.7%, $14.55 ,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories, $39.48 ,1, $41.45 ,12-2-2019,19:43,Cash,4.7%, $1.97 ,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel, $34.81 ,1, $36.55 ,1-14-2019,10:11,Credit card,4.7%, $1.74 ,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories, $49.32 ,6, $310.72 ,9-1-2019,13:46,Ewallet,4.7%, $14.80 ,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories, $21.48 ,2, $45.11 ,2-27-2019,12:22,Ewallet,4.7%, $2.15 ,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel, $23.08 ,6, $145.40 ,1-24-2019,19:20,Ewallet,4.7%, $6.92 ,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle, $49.10 ,2, $103.11 ,8-1-2019,12:58,Credit card,4.7%, $4.91 ,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel, $64.83 ,2, $136.14 ,8-1-2019,11:59,Credit card,4.7%, $6.48 ,8
648-83-1321,A,Yangon,Member,Male,Home and lifestyle, $63.56 ,10, $667.38 ,1-16-2019,17:59,Cash,4.7%, $31.78 ,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel, $72.88 ,2, $153.05 ,3-13-2019,12:51,Cash,4.7%, $7.29 ,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages, $67.10 ,3, $211.37 ,2-15-2019,10:36,Cash,4.7%, $10.07 ,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel, $70.19 ,9, $663.30 ,1-25-2019,13:38,Cash,4.7%, $31.59 ,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages, $55.04 ,7, $404.54 ,12-3-2019,19:39,Ewallet,4.7%, $19.26 ,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty, $48.63 ,10, $510.62 ,4-3-2019,12:44,Cash,4.7%, $24.32 ,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories, $73.38 ,7, $539.34 ,10-2-2019,13:56,Cash,4.7%, $25.68 ,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages, $52.60 ,9, $497.07 ,1-16-2019,14:42,Cash,4.7%, $23.67 ,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle, $87.37 ,5, $458.69 ,1-29-2019,19:45,Cash,4.7%, $21.84 ,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel, $27.04 ,4, $113.57 ,1-1-2019,20:26,Ewallet,4.7%, $5.41 ,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle, $62.19 ,4, $261.20 ,6-1-2019,19:46,Ewallet,4.7%, $12.44 ,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories, $69.58 ,9, $657.53 ,2-19-2019,19:38,Credit card,4.7%, $31.31 ,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle, $97.50 ,10," $1,023.75 ",12-1-2019,16:18,Ewallet,4.7%, $48.75 ,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories, $60.41 ,8, $507.44 ,7-2-2019,12:23,Ewallet,4.7%, $24.16 ,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages, $32.32 ,3, $101.81 ,3-27-2019,19:11,Credit card,4.7%, $4.85 ,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories, $19.77 ,10, $207.59 ,2-27-2019,18:57,Credit card,4.7%, $9.89 ,5
729-06-2010,B,Mandalay,Member,Male,Health and beauty, $80.47 ,9, $760.44 ,6-1-2019,11:18,Cash,4.7%, $36.21 ,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle, $88.39 ,9, $835.29 ,2-3-2019,12:40,Cash,4.7%, $39.78 ,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty, $71.77 ,7, $527.51 ,3-29-2019,14:06,Cash,4.7%, $25.12 ,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories, $43.00 ,4, $180.60 ,1-31-2019,20:48,Ewallet,4.7%, $8.60 ,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages, $68.98 ,1, $72.43 ,1-21-2019,20:13,Cash,4.7%, $3.45 ,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories, $15.62 ,8, $131.21 ,1-20-2019,20:37,Ewallet,4.7%, $6.25 ,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel, $25.70 ,3, $80.96 ,1-17-2019,17:59,Ewallet,4.7%, $3.86 ,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages, $80.62 ,6, $507.91 ,2-28-2019,20:18,Cash,4.7%, $24.19 ,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle, $75.53 ,4, $317.23 ,3-19-2019,15:52,Ewallet,4.7%, $15.11 ,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories, $77.63 ,9, $733.60 ,2-19-2019,15:14,Ewallet,4.7%, $34.93 ,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty, $13.85 ,9, $130.88 ,4-2-2019,12:50,Ewallet,4.7%, $6.23 ,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories, $98.70 ,8, $829.08 ,1-31-2019,10:36,Ewallet,4.7%, $39.48 ,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty, $35.68 ,5, $187.32 ,6-2-2019,18:33,Credit card,4.7%, $8.92 ,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories, $71.46 ,7, $525.23 ,3-28-2019,16:06,Ewallet,4.7%, $25.01 ,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories, $11.94 ,3, $37.61 ,1-19-2019,12:47,Credit card,4.7%, $1.79 ,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories, $45.38 ,3, $142.95 ,2-17-2019,13:34,Credit card,4.7%, $6.81 ,7.2
